"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","2013","2016","2020","2060","2068","2070","2090","2105","2110","2122","2158","2164","2170","2180","2230","2261","2282","6013","6053","6081","13063","30101","32003","34001","34015","35001","36029","39095","41007","41017","41051","42101","48029","49005","49035","49049","51700","53027","53033","53053","53057","53061","53063","53073"
"370",2020-05-08,2068,0.47034054,NA,2.87815402523062,NA,NA,NA,NA,NA,NA,0.44782308,NA,NA,NA,NA,NA,0.02251746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",2020-04-24,2105,0.03724137,NA,2.50597644343601,NA,NA,NA,NA,NA,NA,NA,NA,0.03724137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",2020-04-25,2105,0.1109589003,NA,2.48066819583979,NA,NA,NA,NA,NA,NA,NA,NA,0.1109589003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",2020-04-26,2105,0.183092536907,NA,2.44767743644497,NA,NA,NA,NA,NA,NA,NA,NA,0.1137640437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.069328493207,NA,NA
"374",2020-04-27,2105,0.0374479983,NA,2.72560496841056,NA,NA,NA,NA,NA,NA,NA,NA,0.0374479983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",2020-04-28,2105,0.03781512,NA,2.85626693098144,NA,NA,NA,NA,NA,NA,NA,NA,0.03781512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",2020-05-01,2105,0.220408155,NA,2.94665593907675,NA,NA,NA,NA,NA,NA,NA,NA,0.220408155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",2020-05-03,2105,0.0771428637,NA,1.31125584970792,NA,NA,NA,NA,NA,NA,NA,NA,0.0771428637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",2020-05-05,2105,0.2240663769,NA,2.77594332579111,NA,NA,NA,NA,NA,NA,NA,NA,0.2240663769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",2020-05-06,2105,0.0370878993,NA,2.97698162451742,NA,NA,NA,NA,NA,NA,NA,NA,0.0370878993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",2020-05-07,2105,0.0371389293,NA,2.9516869616763,NA,NA,NA,NA,NA,NA,NA,NA,0.0371389293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",2020-05-08,2105,0.036096246,NA,2.91201550251827,NA,NA,NA,NA,NA,NA,NA,NA,0.036096246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",2020-05-09,2105,0.070312509,NA,2.62844892618256,NA,NA,NA,NA,NA,NA,NA,NA,0.070312509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",2020-05-10,2105,0.107856198,NA,2.86898721632155,NA,NA,NA,NA,NA,NA,NA,NA,0.107856198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",2020-05-11,2105,0.2151394236,NA,2.96408626479376,NA,NA,NA,NA,NA,NA,NA,NA,0.2151394236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",2020-05-12,2105,0.1471389624,NA,2.90421358717098,NA,NA,NA,NA,NA,NA,NA,NA,0.1471389624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",2020-05-13,2105,0.037500003,NA,2.77577046013907,NA,NA,NA,NA,NA,NA,NA,NA,0.037500003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",2020-05-14,2105,0.037500003,NA,3.0603934963364,NA,NA,NA,NA,NA,NA,NA,NA,0.037500003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",2020-05-15,2105,0.2351351407,NA,2.90732257860547,NA,NA,NA,NA,NA,NA,NA,NA,0.2351351407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",2020-05-16,2105,0.363509751,NA,3.02573900977198,NA,NA,NA,NA,NA,NA,NA,NA,0.363509751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",2020-05-17,2105,0.281553402,NA,2.88259523643794,NA,NA,NA,NA,NA,NA,NA,NA,0.281553402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",2020-05-18,2105,0.2559149648,NA,3.04136834082504,NA,NA,NA,NA,NA,NA,NA,NA,0.1593406508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.096574314,NA,NA,NA,NA,NA
"392",2020-05-19,2105,0.04155126,NA,2.71137449587535,NA,NA,NA,NA,NA,NA,NA,NA,0.04155126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",2020-05-20,2105,0.122282607,NA,3.14411097373919,NA,NA,NA,NA,NA,NA,NA,NA,0.122282607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",2020-05-21,2105,0.160427826,NA,3.02154054138482,NA,NA,NA,NA,NA,NA,NA,NA,0.160427826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",2020-05-22,2105,0.299310332,NA,3.04771600250091,NA,NA,NA,NA,NA,NA,NA,NA,0.299310332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",2020-05-23,2105,0.314492768,NA,3.12176170520252,NA,NA,NA,NA,NA,NA,NA,NA,0.314492768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",2020-05-24,2105,0.1873111791,NA,2.67003494834454,NA,NA,NA,NA,NA,NA,NA,NA,0.1873111791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",2020-05-25,2105,0.1794500658,NA,3.05526298123542,NA,NA,NA,NA,NA,NA,NA,NA,0.1794500658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",2020-05-26,2105,0.043356631,NA,3.14510048630372,NA,NA,NA,NA,NA,NA,NA,NA,0.043356631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",2020-05-27,2105,0,NA,3.28389965004021,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",2020-05-28,2105,0.4267146338,NA,3.04100100438721,NA,NA,NA,NA,NA,NA,NA,NA,0.2292263648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197488269,NA,NA,NA,NA,NA
"402",2020-05-29,2105,0.3290598201,NA,3.11733682799685,NA,NA,NA,NA,NA,NA,NA,NA,0.3290598201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",2020-05-30,2105,0.33870969,NA,3.21201355118882,NA,NA,NA,NA,NA,NA,NA,NA,0.33870969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",2020-05-31,2105,0.3124889963,NA,2.12712575948708,NA,NA,NA,NA,NA,NA,NA,NA,0.1993957713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113093225,NA,NA,NA,NA,NA
"405",2020-06-01,2105,0.5313660266,NA,3.20451104637164,NA,NA,NA,NA,NA,NA,NA,NA,0.2380952376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208293996,NA,NA,0.084976793,NA,NA
"406",2020-06-02,2105,0.2479438877,NA,2.80749750594854,NA,NA,NA,NA,NA,NA,NA,NA,0.1438953417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104048546,NA,NA,NA,NA,NA
"407",2020-06-03,2105,0.1447368417,NA,2.99237544713595,NA,NA,NA,NA,NA,NA,NA,NA,0.1447368417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",2020-06-04,2105,0.1422413784,NA,3.10218664596776,NA,NA,NA,NA,NA,NA,NA,NA,0.1422413784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",2020-06-05,2105,0.68043698018,NA,3.23195661358895,NA,NA,NA,NA,NA,NA,NA,NA,0.383720931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11334449418,0.07933169,NA,NA,0.104039865,NA,NA,NA,NA,NA
"410",2020-06-06,2105,0.200607891,NA,3.04309908916896,NA,NA,NA,NA,NA,NA,NA,NA,0.200607891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",2020-06-07,2105,0.05182926,NA,3.0174418390761,NA,NA,NA,NA,NA,NA,NA,NA,0.05182926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",2020-06-08,2105,0.214247973,NA,2.87246092211944,NA,NA,NA,NA,NA,NA,NA,NA,0.199714683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01453329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",2020-06-09,2105,0.1497860315,NA,2.98364172899214,NA,NA,NA,NA,NA,NA,NA,NA,0.1497860315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",2020-06-10,2105,0.096551735,NA,2.97707360217752,NA,NA,NA,NA,NA,NA,NA,NA,0.096551735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",2020-06-11,2105,0.3049450386,NA,3.00617764638987,NA,NA,NA,NA,NA,NA,NA,NA,0.3049450386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",2020-06-12,2105,0.521126759,NA,3.09663847634175,NA,NA,NA,NA,NA,NA,NA,NA,0.521126759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",2020-05-13,2230,0.037500003,NA,3.16141258528947,NA,NA,NA,NA,NA,NA,NA,NA,0.037500003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",2020-05-31,2230,0.049848942,NA,2.99049956921691,NA,NA,NA,NA,NA,NA,NA,NA,0.049848942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",2020-06-05,2230,0.095930241,NA,3.13296865053348,NA,NA,NA,NA,NA,NA,NA,NA,0.095930241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",2020-06-07,2230,0.05182926,NA,2.60119546343407,NA,NA,NA,NA,NA,NA,NA,NA,0.05182926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",2020-05-02,2282,0.0376569,NA,0.583214714414531,NA,NA,NA,NA,NA,NA,NA,NA,0.0376569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",2020-05-03,2282,0.2050221043,NA,0.513438154178285,NA,NA,NA,NA,NA,NA,NA,NA,0.0385714143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09063469,NA,NA,0.075816,NA,NA
"423",2020-05-27,2282,0.043478275,NA,0.826261351818619,NA,NA,NA,NA,NA,NA,NA,NA,0.043478275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",2020-06-10,2282,0.04827585,NA,2.15206856679018,NA,NA,NA,NA,NA,NA,NA,NA,0.04827585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",2020-06-05,2013,0.025731024,NA,2.24971728181031,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025731024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",2020-06-09,2013,0.036774478,NA,1.77753486296895,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036774478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",2020-05-04,2016,0.01054216821,NA,2.41556091926723,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01054216821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",2020-05-07,2016,0.01043219121,NA,2.72296310930832,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01043219121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",2020-05-10,2016,0.00991885422,NA,2.78951508277633,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00991885422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",2020-05-12,2016,0.01117886,NA,2.46822035809203,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01117886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",2020-04-30,2164,0.00959112381,NA,2.81880730559157,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00959112381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",2020-05-14,2164,0.02149488088,NA,3.1561047877146,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02149488088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",2020-06-04,2164,0.05391076178,NA,2.95099443590909,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05391076178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",2020-05-24,2180,0,3,2.03125185268372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",2020-05-28,2180,0,3,2.99911503348571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",2020-06-07,2180,0.048738644949,3,2.72225550339745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048738644949,NA,NA,NA,NA
"437",2020-04-24,2060,0,NA,3.21896896652428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",2020-05-21,2060,0.069282702,NA,3.77108201651464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004769478,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064513224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",2020-05-05,2164,0.00466962,NA,2.44792380257577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00466962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",2020-05-24,2158,0,NA,2.55266739216881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",2020-05-27,2158,0.0275229375,NA,2.53414078386775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0275229375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",2020-05-28,2158,0,NA,2.58879415315093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",2020-05-30,2158,0.10227273,NA,2.53034531959284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10227273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",2020-05-31,2158,0.061224489,NA,2.52866867967704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061224489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",2020-06-07,2158,0.034883721,NA,2.12813458531472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034883721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",2020-05-09,2013,0.05451024,NA,0.942850289309302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05451024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",2020-05-01,2013,0.08110046,NA,1.82481592413228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08110046,NA,NA,NA,NA,NA
"448",2020-05-06,2013,0.08669045,NA,2.13121735025476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08669045,NA,NA,NA,NA,NA
"449",2020-05-11,2013,0.092484828,NA,2.28720826995646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092484828,NA,NA,NA,NA,NA
"450",2020-06-04,2013,0.044927676,NA,1.87474499700923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044927676,NA,NA,NA,NA
"451",2020-06-07,2013,0.101706509949,NA,1.35535148752799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048738644949,NA,NA,NA,0.052967865
