"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","15007","23031","25007","25009","25011","25017","25019","25027","26115","33001","33003","33005","33009","33011","33013","33015","33017","33019","36019","36029","36033","36063","36089","39043","39095","50011","50021","50023","50025","50027"
"267",2020-05-24,33009,50.811436624946,68,3.58115818683118,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.24867729,1.735663996,NA,NA,16.2749583792,11.493134747,6.980446323,NA,1.449789888,NA,0.361475629146,NA,NA,NA,NA,NA,0.1066364106,NA,1.145728652,NA,7.01492531
"268",2020-05-25,33009,33.88804440953,68,3.47700325321565,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.176323865,1.473842208,NA,NA,10.8507379722,8.963245984,NA,NA,1.352545616,0.04125111991,0.17761050522,0.0119331806,NA,NA,NA,NA,0.2566903026,NA,0.937381416,NA,6.64648224
"269",2020-05-26,33009,41.00761168594,68,3.72973705114306,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67603292,1.248434204,NA,NA,10.5296351864,11.49988432,NA,NA,2.15431168,0.08168760327,0.87021895627,NA,NA,NA,NA,NA,0.254054082,0.769301884,NA,NA,9.92405085
"270",2020-05-27,33009,42.1847961096,71,3.78717107289417,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.293639912,1.471875984,NA,NA,12.0143610416,11.328432026,NA,NA,2.31685168,0.16374267,NA,NA,NA,NA,NA,NA,0.154690066,NA,NA,NA,10.44120273
"271",2020-05-28,33009,45.314142181918,73,3.77743781453183,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.682236443,1.41160775,NA,NA,12.5000736327,11.433382176,NA,NA,2.33398816,0.12313938,0.176534976618,0.01253132,NA,NA,NA,NA,0.5010660506,0.663685133,0.59410701,NA,10.88179015
"272",2020-05-29,33009,48.633019549,73,3.77505871466038,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37310981,0.99595842,NA,NA,15.2218345344,12.87115808,NA,NA,2.67219936,0.079824563,NA,0.037634415,NA,NA,NA,NA,0.4012806326,NA,1.193603674,NA,10.78641606
"273",2020-05-30,33009,59.9473605385,73,3.7418083030782,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.908037314,1.628003112,NA,NA,16.8238778592,14.94828096,7.0470789319,NA,2.06374896,0.121171778,0,0.026650514,NA,NA,NA,NA,0.2056893054,0.693577998,1.216000076,NA,10.26524373
"274",2020-05-31,33009,47.6061422608,75,3.48800382862318,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00819662,1.710778897,NA,NA,13.834443315,10.543808296,5.7859188718,NA,1.607142888,0.084690515,0.573544918,NA,NA,NA,NA,NA,NA,NA,0.88483323,NA,8.57278471
"275",2020-06-01,33009,32.88775371292,75,3.70364821459866,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38450204,1.506019584,NA,NA,NA,12.818973844,NA,NA,2.49330582,0.08367436892,NA,NA,NA,NA,NA,NA,0,NA,0.926278196,NA,10.67499986
"276",2020-06-02,33009,33.40416984733,75,3.71101963387111,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.255152119,1.228942464,NA,NA,NA,12.365216806,NA,NA,2.71145052,0.04194858093,0,NA,NA,NA,NA,NA,0.2600996074,NA,0.82260975,NA,10.71875
"277",2020-06-03,33009,46.42875548546,75,3.7316088988554,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.973288796,1.112299488,NA,NA,14.148301617,11.304812736,NA,NA,2.82091841,0.163660377,0.36713016,0.01400729946,NA,NA,NA,NA,0.258953174,NA,0.655952428,NA,10.609431
"278",2020-06-04,33009,52.6924981839,75,3.85135555170706,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.063425536,1.274879952,NA,NA,16.4992654972,13.812752305,NA,NA,2.88748187,0.2402066217,NA,0.027154674,NA,NA,NA,NA,0.507559392,NA,1.083238336,NA,11.296534
"279",2020-06-07,33009,59.1923838573,75,3.61998238475133,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98666644,1.682962944,NA,NA,18.5346190404,13.52892243,8.3326720136,NA,1.869630381,0.04191072807,NA,0.01353738623,NA,NA,NA,NA,0.31370387,NA,1.074437384,NA,8.81332124
"280",2020-06-08,33009,55.7275281863,75,3.81873744760178,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.74770644,1.462476,NA,NA,17.3436447818,15.05935242,NA,NA,2.78002034,0.08122266693,NA,0,NA,0.07293872907,NA,NA,0.1518380345,NA,1.193603674,NA,11.8347251
"281",2020-06-09,33009,52.46933799786,75,3.79561229541681,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.83333352,1.572972912,NA,NA,15.22740815,13.593834933,NA,NA,3.05095217,0.122475885,NA,0.040540536,NA,0.14670441486,NA,NA,0.360629025,NA,0.904761912,NA,11.61572454
"282",2020-06-10,33009,53.3976313048,75,3.84076672478889,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.40294613,1.594289578,NA,NA,14.6771108946,13.87928122,NA,NA,3.7123219,0.122529639,NA,0.013545344,NA,NA,NA,NA,0.4059196992,NA,NA,NA,12.5896869
"283",2020-06-11,33009,55.678090602021,75,3.83648918925061,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.749546248,1.233195299,NA,NA,17.1422696081,13.815700352,NA,NA,3.61943328,0.2036395414,0.194807627921,NA,NA,NA,NA,NA,0.3062201376,NA,0.929039998,NA,12.48423851
"284",2020-04-22,33013,88.165089623,105,3.38903743512935,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.26325924,0.91447926,0.56603778,3.034001835,53.621277766,NA,19.4467042,3.176103694,1.04,0,NA,NA,NA,NA,NA,NA,0.103225848,NA,NA,NA,NA
"285",2020-04-23,33013,95.991247700312,113,3.44623948218194,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.245596,0.79338843,NA,2.973186724,59.06071634,NA,21.84009465,3.791162088,1.0927835,0.0676691472,0.077912330262,NA,NA,NA,NA,NA,0.04873849085,NA,NA,NA,NA
"286",2020-04-24,33013,101.05800091045,115,3.52297245888434,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5596563,0.75428574,NA,3.007592181,62.484665952,NA,23.446569258,3.499453944,1.18964637,0.067835698,NA,NA,NA,NA,NA,NA,0.04829546745,NA,NA,NA,NA
"287",2020-04-25,33013,110.822833389,129,3.67125751307693,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6814579,0.82177884,NA,3.792982391,68.700910336,NA,26.26006624,3.013833192,1.33629628,0.07012625,0,NA,NA,NA,NA,NA,0.14538196,NA,NA,NA,NA
"288",2020-04-26,33013,82.858997906747,126,1.78665199780027,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.77184598,0.7057416,NA,2.691176544,50.0009037,NA,19.803643758,2.821374204,0.963821364,NA,0.100490756747,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"289",2020-04-27,33013,99.235739672072,128,2.94131416934578,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0036124,0.806081964,0.665237538,2.806110432,59.178319874,NA,22.733869062,3.604395696,0.993975906,0.0526315911,0.190687890372,NA,NA,NA,NA,NA,0.2008173186,NA,NA,NA,NA
"290",2020-04-28,33013,116.44173954245,144,3.54740815418249,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.80237576,0.926163037,0.70103092,3.188192016,70.1908455,NA,28.231896498,4.007693389,1.18746705,0.05181346445,0,0.008991654,NA,NA,NA,NA,0.145270254,NA,NA,NA,NA
"291",2020-05-01,33013,134.774660567215,182,3.63093776999683,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.78184973,0.921910528,NA,3.137614554,83.571819678,NA,32.733197476,4.076586378,1.097186695,0.076992351,0.217250413215,NA,NA,NA,NA,NA,0.160252764,NA,NA,NA,NA
"292",2020-05-02,33013,146.395748387336,182,3.71728044719461,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2498893,0.928897632,NA,3.583855986,88.981576372,NA,38.823921332,4.186678868,1.25149695,0.053456222,0.230890933336,0,NA,NA,NA,NA,0.105084792,NA,NA,NA,NA
"293",2020-05-03,33013,137.922180400068,192,3.44335257005259,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.65442331,1.083665376,0.60722271,3.54781417,82.823124846,NA,36.06064848,3.717425224,1.25344912,NA,0.120998058888,NA,NA,NA,NA,NA,0.05340910518,NA,NA,NA,NA
"294",2020-05-04,33013,154.615672893558,197,3.61059366154027,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7417156,1.349939217,1.004745764,4.074660193,93.711690052,NA,37.701417266,4.591618268,1.23177076,0.03006105664,0.122334523038,NA,NA,NA,NA,NA,0.05572019388,NA,NA,NA,NA
"295",2020-05-05,33013,163.383469188,203,3.68239888733392,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8654712,1.152066132,0.744474198,4.280212152,100.8918368,NA,40.28732868,4.62460362,1.37139871,0,NA,NA,NA,NA,NA,NA,0.166077696,NA,NA,NA,NA
"296",2020-05-06,33013,172.3895846897,210,3.71408889147584,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.25265024,1.172413772,0.924540903,4.44136797,107.648473548,NA,42.092483882,4.25099409,1.32981528,0.0598802113,0,NA,NA,NA,NA,NA,0.2169647934,NA,NA,NA,NA
"297",2020-05-07,33013,179.954128319587,214,3.72209144327097,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.62340356,1.33903133,0.925158663,4.198704228,114.35012298,NA,40.905593655,5.393892104,1.51554403,0.1195402,0.261953096187,NA,NA,NA,NA,NA,0.3211844734,NA,NA,NA,NA
"298",2020-05-09,33013,173.6845874246,228,3.39123992054133,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.44657516,0.963400248,NA,3.473595306,115.431292108,NA,38.147726448,4.465709675,1.31155245,0.2020579992,0,0.022020729,NA,NA,NA,NA,0.2206573014,NA,NA,NA,NA
"299",2020-05-10,33013,161.523738289676,231,3.45376322601223,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.73556972,0.851227032,NA,3.988010455,105.444721782,NA,34.7399477,5.062097048,1.265548947,0.07000488,0.288624644096,0.0222658877,NA,NA,NA,NA,0.05572019388,NA,NA,NA,NA
"300",2020-05-11,33013,189.377804720246,237,3.548318390787,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1919081,1.329809748,0.753356919,4.149241299,122.366363392,NA,41.740741182,6.159457348,1.40021869,0.03409092072,0.144509028126,NA,NA,NA,NA,NA,0.1081080934,NA,NA,NA,NA
"301",2020-05-12,33013,194.430780983,246,3.58827569763881,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.13989817,1.242772132,0.79051938,3.953867624,127.022976544,NA,42.32943406,6.478219389,1.36353659,0,NA,NA,NA,NA,NA,NA,0.109557094,NA,NA,NA,NA
"302",2020-05-13,33013,203.947991566206,250,3.79872034070691,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.94652768,1.33423813,NA,4.476358542,132.913762672,NA,44.923024086,6.443276436,1.44444443,0.102351324,0.141565552206,0.01061174,NA,NA,NA,NA,0.211830974,NA,NA,NA,NA
"303",2020-05-14,33013,221.85339764786,251,3.7707873882997,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.540227,1.300466154,0.844494544,3.889694426,146.26088914,NA,47.284137936,7.477871736,1.54840335,0.06933811346,0.430025635,NA,NA,NA,NA,NA,0.2078496134,NA,NA,NA,NA
"304",2020-05-15,33013,229.47116386281,251,3.78622216187883,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.370329,1.256490456,1.040299875,4.4707623,151.77251478,NA,50.008784007,7.4296026,1.9471155,0.07058826081,NA,NA,NA,NA,NA,NA,0.104677084,NA,NA,NA,NA
"305",2020-05-16,33013,236.698094172,268,3.77961813044971,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.75748967,1.051874844,NA,5.10980976,157.165260418,NA,52.073779112,8.393504814,1.9897959,NA,0,NA,NA,NA,NA,NA,0.156579654,NA,NA,NA,NA
"306",2020-05-17,33013,196.842199878466,268,3.48681700347455,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.51238811,1.527870784,NA,3.94944726,130.278012526,NA,41.562757716,5.814000153,1.6675284,NA,0.320957321466,0,NA,NA,NA,NA,0.209237608,NA,NA,NA,NA
"307",2020-05-18,33013,226.77835431782,272,3.71286627065901,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7527368,1.802731348,0.971720606,5.012601922,148.2858819,NA,47.61229454,7.615979402,1.7131578,NA,NA,0.01124999982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",2020-05-19,33013,252.333961535,273,3.77670297814821,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.96024664,1.433113616,1.0130004,4.652026222,168.228439472,NA,52.57487501,8.193707249,2.06896545,0,NA,NA,NA,NA,NA,NA,0.209587476,NA,NA,NA,NA
"309",2020-05-20,33013,259.191970808,280,3.84490676309743,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.25108816,1.459715708,1.186946601,5.04128457,175.816279176,NA,51.190752116,7.902175281,1.9544985,0.16260165,NA,0.02205882,NA,NA,NA,NA,0.204570226,NA,NA,NA,NA
"310",2020-05-21,33013,271.152717508,286,3.870101129171,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.90760758,1.499216498,0.85960992,5.195631155,184.939047308,NA,55.367240419,8.046785901,1.9568415,0.243792369,NA,0.033648164,NA,NA,NA,NA,0.103296694,NA,NA,NA,NA
"311",2020-05-24,33013,251.265071112326,307,3.70743560445506,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1366848,1.225751466,NA,4.310270848,173.879568104,NA,52.808597001,6.382985224,2.07753392,0.08220412018,0.361475629146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",2020-05-25,33013,223.67108700404,308,3.57550740447729,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5656178,2.256821088,NA,6.381322844,151.172886767,NA,43.879235952,5.903161565,2.02113344,0.123753357,0.35522101044,0.0119331806,NA,NA,NA,NA,0,NA,NA,NA,NA
"313",2020-05-26,33013,271.395921174,311,3.85390934320292,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3206616,2.016701456,1.222730288,6.100619796,186.057637392,NA,51.147331086,7.888149022,2.21886032,0.122531409,0.174045911,0.02503128,NA,NA,NA,NA,0.101621614,NA,NA,NA,NA
"314",2020-05-27,33013,299.66329269682,314,3.89140811627468,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4878211,1.518356408,NA,5.697848548,207.222088192,NA,59.256103232,8.491175394,2.29263376,0.122807048,0.522895688,NA,NA,NA,NA,NA,0.05156332682,NA,NA,NA,NA
"315",2020-05-28,33013,301.016731602678,318,3.83548991240395,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.54509869,1.42695128,1.125081668,5.729600567,207.628337718,NA,59.36052114,8.844832878,2.12966608,0,0.176534976618,NA,NA,NA,NA,NA,0.05010660506,NA,NA,NA,NA
"316",2020-05-31,33013,280.81969315856,328,3.64403576984424,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5163936,1.551636615,NA,6.2191509,198.564925425,NA,51.951464612,7.87515008,2.08469376,0.042345303,0,0.01393286356,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",2020-06-01,33013,322.082955842599,332,3.82550701214966,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0961256,1.8037212,1.210403535,6.81310485,222.040223325,NA,61.719025446,10.044538624,2.06694126,NA,0.184369476599,NA,NA,NA,NA,NA,0.104502526,NA,NA,NA,NA
"318",2020-06-02,33013,327.567817260288,337,3.86740538773987,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3481356,1.496103936,1.43334444,5.73164595,230.44187684,NA,61.119967908,8.852176596,2.5007634,0.04194858093,0.549834128298,NA,NA,NA,NA,NA,0.05201988106,NA,NA,NA,NA
"319",2020-06-03,33013,345.97965839153,336,3.89483413203407,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.19699508,1.557219216,1.290743135,6.056250225,244.54707891,NA,64.62320508,8.9641903,2.375,0.08183014293,0.18356508,NA,NA,NA,NA,NA,0.1035812226,NA,NA,NA,NA
"320",2020-06-04,33013,350.59021870937,341,3.95444940976484,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5197792,1.59744,1.437908505,6.20182215,245.74608492,NA,65.577811866,10.20695624,2.81344362,0.120103269,NA,0.01357733677,NA,NA,NA,NA,0.3552916026,NA,NA,NA,NA
"321",2020-06-05,33013,368.826523681,341,3.99940628816414,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.78504,1.39748328,1.610397415,5.58493755,259.71304472,NA,72.74211349,9.656164605,2.92778277,0.158635401,NA,NA,NA,NA,NA,NA,0.25092445,NA,NA,NA,NA
"322",2020-06-06,33013,364.48106753793,353,3.89525684913016,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.93628207,1.113714672,NA,5.668463268,259.82708333,NA,71.570600178,9.112537632,2.96712322,0.08140048293,NA,NA,NA,NA,NA,NA,0.203862685,NA,NA,NA,NA
"323",2020-06-07,33013,304.461844025862,354,3.74242483919884,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.68800068,1.777777776,1.271771765,6.609259725,212.386418568,NA,57.003048176,7.456965384,2.52447547,0.08382154914,0.398884968222,NA,NA,NA,NA,0,0.2614199645,NA,NA,NA,NA
"324",2020-06-08,33013,362.824017038971,357,3.90968542305967,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.137615,2.001282864,1.359767832,6.77785665,250.786579358,NA,70.31037502,9.26454672,2.58829457,0,0.192797624971,NA,NA,NA,NA,NA,0.4049014,NA,NA,NA,NA
"325",2020-06-09,33013,376.534737343305,357,3.94850719803539,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9131246,1.540540512,1.42266015,6.54059235,265.3375564,NA,70.81252553,9.073520016,2.96294398,0.1633011087,0.385509771035,NA,NA,0.07335231507,NA,NA,0.3091106105,NA,NA,NA,NA
"326",2020-06-10,33013,380.413041477964,365,3.95986414780642,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9094801,1.708167391,1.169811342,6.22309875,269.33787468,NA,69.346796142,9.746480845,3.09164965,NA,0.575242865964,NA,NA,NA,NA,NA,0.304439712,NA,NA,NA,NA
"327",2020-06-11,33013,379.176570398,368,3.90896855316455,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.86932792,1.639056958,1.272846366,5.8554819,271.67901742,NA,67.960788191,9.63928437,3.206478,0.040727944,NA,0.013561329,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",2020-04-22,33001,30.0733701699,28,3.5514391826358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60372556,NA,2.79860499,5.6556492237,10.63836375,4.7748602342,3.602166412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",2020-04-23,33001,34.2028632532,28,3.57014831687092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0495867,NA,2.895286322,6.9698981382,11.78511126,5.6731334,3.829847433,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",2020-04-26,33001,29.5688549898,31,2.03483441558584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45215305,NA,2.470588272,5.56596339,11.095923132,3.8641254018,4.120101744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",2020-04-27,33001,31.61233007338,35,3.30336965764716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.445570687,NA,2.56639248,6.2365911663,12.16267584,4.5245218998,3.626373696,NA,NA,NA,NA,NA,NA,NA,NA,0.05020430428,NA,NA,NA,NA
"332",2020-04-28,33001,38.6766601336,34,3.66890879521588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.924028996,NA,3.106443264,7.5583052988,14.6935224,5.9700568278,4.327456511,NA,NA,NA,NA,NA,NA,NA,NA,0.096846836,NA,NA,NA,NA
"333",2020-04-30,33001,43.6905354442,34,3.53013996309468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.965561184,NA,3.34948675,8.1025595682,17.90770416,6.787517256,4.577706526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",2020-05-04,33001,51.172985181,40,3.6465219749108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.70230861,NA,3.780460585,9.809074684,20.87687209,7.698928002,5.30534121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",2020-05-05,33001,56.7440109424,40,3.72171481426616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69504146,NA,3.722578884,12.58166585,23.16238323,7.8884282744,5.638554012,NA,NA,NA,NA,NA,NA,NA,NA,0.055359232,NA,NA,NA,NA
"336",2020-05-06,33001,58.4809735122,41,3.75417746694163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64137926,NA,4.00162869,13.063525398,23.9418585,8.8389440012,4.993637663,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"337",2020-05-07,33001,61.360538341,42,3.74109853709769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86039885,NA,3.761339058,13.574632328,25.01232856,9.090132225,6.06170732,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",2020-05-09,33001,63.70603575742,44,3.51474499080882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.556080216,NA,4.232022498,14.616067488,26.30878092,8.7954543144,6.056618925,NA,NA,0.14101139602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",2020-05-10,33001,59.085703292,46,3.47705219068613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.021855934,NA,3.940907685,14.010648354,23.76275286,7.487936195,6.826599824,NA,0.03500244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",2020-05-11,33001,59.397738839746,46,3.63528642859334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.598308719,NA,3.716694804,12.5484452912,25.12979967,7.7199079146,6.341510344,NA,NA,0.289018052126,NA,NA,NA,NA,NA,0.05405404482,NA,NA,NA,NA
"341",2020-05-12,33001,63.7055628952,47,3.65295217767159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.460884281,NA,3.859353176,14.4540694604,27.02182326,8.7448645668,6.109789557,NA,NA,NA,NA,NA,NA,NA,NA,0.054778594,NA,NA,NA,NA
"342",2020-05-13,33001,72.23000548288,47,3.78663697741213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.687088147,NA,3.980706663,17.696076272,29.6041,10.676310003,6.532766676,NA,0,NA,NA,NA,NA,NA,NA,0.05295772188,NA,NA,NA,NA
"343",2020-05-14,33001,77.397042322501,49,3.83453650227896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.30692015,NA,4.370274596,19.28124065,29.64317028,11.78342781,7.690657404,NA,0.03466909523,0.286682337271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",2020-05-17,33001,82.09775458606,53,3.60377993142548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61041724,NA,4.72353858,20.528656037,30.1378462,11.538986805,10.506000323,NA,NA,NA,NA,NA,NA,NA,NA,0.05230940106,NA,NA,NA,NA
"345",2020-05-18,33001,74.423810129,53,3.7523258024651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.69044004,NA,4.852454901,16.082317782,30.41533648,9.800893348,8.477515372,NA,NA,NA,NA,NA,NA,NA,NA,0.104852206,NA,NA,NA,NA
"346",2020-05-19,33001,79.886777888,53,3.78017956772844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.69174068,NA,4.425097852,19.134987924,32.85088443,10.626836115,8.052437149,NA,NA,NA,NA,NA,NA,NA,NA,0.104793738,NA,NA,NA,NA
"347",2020-05-20,33001,89.743212979,54,3.89221129223412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3095152,NA,5.217889887,22.3549608,35.8146964,12.364105614,8.664666318,NA,NA,NA,NA,NA,NA,0.01737876,NA,NA,NA,NA,NA,NA
"348",2020-05-25,33001,82.5996063972,55,3.6195725886094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9627031,NA,5.743190648,20.75335115,31.67489864,10.2159229792,9.24953988,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"349",2020-05-26,33001,92.27046297588,56,3.85424103033532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.39387628,NA,4.617595828,23.001631928,36.90743984,12.055729748,10.243378496,NA,NA,NA,NA,NA,NA,NA,NA,0.05081085588,NA,NA,NA,NA
"350",2020-05-27,33001,110.423705473,57,3.92024933357483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0269453,NA,5.783659432,30.497997876,41.12327376,15.930956032,11.060873073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",2020-06-01,33001,97.677174813,60,3.84346608288816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46369936,NA,5.37974685,25.110306565,39.02749972,12.418691214,10.277231104,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",2020-06-02,33001,102.502797399649,63,3.83768716709324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.04044496,NA,6.10749165,29.12304612,39.54572332,13.377663756,9.125151432,NA,NA,0.183276161649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",2020-06-03,33001,105.203581038,63,3.89842911186543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.64705888,NA,5.962499775,29.331846103,40.65240816,12.87582282,10.7339453,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"354",2020-06-07,33001,114.774605629,68,3.74647815903852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.76,NA,6.609259725,32.75295462,42.95739378,15.529069984,11.16592752,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"355",2020-06-08,33001,111.759036051,70,3.9123537318295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.603592,NA,6.600425775,28.230896866,45.46219713,14.38022108,11.4817032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",2020-06-09,33001,114.74306296788,70,3.94018914975439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9351352,NA,6.233437575,32.231344458,45.59598645,14.20054148,10.454274072,NA,0.04082532693,NA,NA,NA,NA,NA,NA,0.05151840595,NA,NA,NA,NA
"357",2020-06-10,33001,119.134739207,70,3.95899236910257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.36088943,NA,6.294834975,32.70163617,46.90527765,15.360825077,11.511275905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
