"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","8001","8031","8035","8057","8061","8069","8123","15001","15007","16001","16011","16019","16023","16033","16053","16065","20071","26115","26147","30003","30011","30025","30031","30033","30069","30071","30075","30077","30091","30101","30109","30111","31009","31049","31075","31111","31157","31185","32007","32013","32015","36029","38001","39095","39123","46007","46063","46103","49003","49009","49011","49033","49035","49043","49045","49049","49057","53047","56001","56005","56007","56009","56013","56021","56025","56037","56039","56041","56043"
"45",2020-06-09,56021,90.7748968717,188,3.71315779157752,13.5486481867,19.317419839,NA,NA,NA,12.59118332,34.370630499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1.076233248,2.169301132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.155778976,NA,0.886115424,0.608236536,NA,NA,1.189174377,1.282221294,NA,1.57995404,NA
"46",2020-06-10,56021,88.1034316003,188,3.76923658671868,13.97447135,16.7834504013,NA,NA,NA,12.966898688,32.824835766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.138529357,1.944023562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.506178974,NA,0.968332176,0.7265136,NA,NA,1.196369625,1.459449075,NA,1.614379026,NA
"47",2020-06-11,56021,81.938971264,188,3.77422335318105,17.052665344,NA,NA,NA,NA,14.513529088,35.92916586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0365678,3.34029232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74141218,NA,1.3052632,0.897196224,NA,NA,1.468954284,1.766355192,NA,1.887569772,NA
"48",2020-06-12,56021,117.8147321495,191,3.82021793479493,19.9064183805,21.370649442,NA,NA,NA,14.61561159,43.31784606,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.455696328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5815825,NA,1.26301184,0.97727268,4.487139423,NA,1.86506946,1.660406276,NA,2.31402817,NA
"49",2020-05-14,56025,20.0272903931,49,3.76789892892729,2.564991108,NA,NA,NA,NA,0.903695844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1982758608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66270568,0.308,6.69495178,7.12592608,1.3465218163,NA,NA,NA,NA,0.222222224
"50",2020-05-07,56013,3.2694444835,168,3.47218348347685,NA,0.8486568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0295358632,NA,0.07423581,NA,NA,0.1896924073,0.480141216,0.113239677,1.429708182,NA,0.104234528
"51",2020-05-19,56013,5.15781952115,228,3.59777907593914,NA,1.16963760995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16795866,NA,NA,NA,0.680851072,0.1432835712,2.4266936,NA,0.569395008
"52",2020-06-12,56025,35.3356447718,87,3.88584187912981,NA,NA,1.5394191638,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.377049212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12023896,1.06870226,6.84090912,18.420888939,3.575799051,NA,NA,NA,NA,2.392638066
"53",2020-04-26,56021,20.9283393282,125,3.20729837841403,NA,NA,NA,NA,NA,3.208707768,14.5894369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324211212,0.234476775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444320706,NA,0.328467162,0.319248832,NA,NA,0.525625744,0.651928896,NA,0.246932518,0.0549828152
"54",2020-05-10,56021,38.1001753944,164,3.53092626179828,NA,NA,NA,NA,NA,7.77419747,26.215202114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.878544952,0.571609618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79916316,NA,0.26762957,0.540873474,NA,NA,0.4497803904,0.603174646,NA,NA,NA
"55",2020-05-27,56025,20.4684076566,72,3.78226125480326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0946502026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6989493,0.677115984,6.4944048,10.3030302,2.20025717,NA,NA,NA,NA,NA
"56",2020-06-02,56039,13.32758913,100,3.76329509123397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.636963225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.786863464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.903762441,NA,NA,NA,NA,NA,NA
"57",2020-06-08,56039,17.347840363,100,3.58220363551954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.896484096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.064043845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.387312422,NA,NA,NA,NA,NA,NA
"58",2020-05-11,56041,15.9268605788,9,3.47027569866477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7635969936,NA,5.69082196,6.48340847,NA,NA,NA,NA,0.253748568,NA,0.2739726,NA,NA,1.2699762272,NA,1.19133576,NA,NA,NA
"59",2020-05-24,56021,49.846591668,182,3.39993995985811,NA,NA,NA,NA,NA,9.334359504,32.489624228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.197479025,1.17591834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87224672,0.2245089,0.884303632,0.78504672,NA,NA,0.951175924,0.931928675,NA,NA,NA
"60",2020-05-14,56013,3.05097139322,208,3.47249297171079,NA,NA,NA,NA,NA,0.23781482712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.093127239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0952,NA,NA,NA,0.527329376,0.1028991411,1.772378586,NA,0.222222224
"61",2020-05-21,56013,3.77487746722,237,3.53487301705153,NA,NA,NA,NA,NA,0.28586415392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120374496,0.1400437648,NA,NA,0.287020916,0.884731784,0.1284077525,1.5984016,NA,0.330033
"62",2020-06-04,56013,5.96809185782,287,3.59161920020232,NA,NA,NA,NA,NA,0.34947936582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171232875,NA,0.236786464,NA,NA,NA,1.075834482,NA,2.8024606,NA,1.332298071
"63",2020-06-06,56013,9.50747705044,295,3.49346313199164,NA,NA,NA,NA,NA,0.46158351624,2.275151021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18934912,NA,NA,NA,1.352001978,0.2776310752,2.47557,NA,2.47619034
"64",2020-06-11,56013,6.8930089162,302,3.69794567404998,NA,NA,NA,NA,NA,0.522732864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19649122,NA,NA,NA,1.63480395,0.2383177752,2.313401922,NA,1.987261185
"65",2020-05-31,56021,55.116278905,188,3.60756268436223,NA,NA,NA,NA,NA,10.849612196,32.44653271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.122280952,2.083333374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0022075,NA,1.056603792,0.69284064,NA,NA,1.227597679,1.18846155,NA,0.446808504,1.000000008
"66",2020-05-23,56025,24.9760800809,68,3.75274105064075,NA,NA,NA,NA,NA,1.1410813409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81920904,0.539454816,7.1395884,13.141831216,2.194915268,NA,NA,NA,NA,NA
"67",2020-05-06,56025,15.5943587206,48,3.72918529717481,NA,NA,NA,NA,NA,NA,3.216797267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0970464093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535631125,0.203908235,6.11087897,3.855044024,1.4934200343,NA,NA,NA,NA,0.081632656
"68",2020-05-22,56025,28.768013124,68,3.84443823284315,NA,NA,NA,NA,NA,NA,5.193140116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78372588,0.883652448,6.39183648,12.579709912,2.935948288,NA,NA,NA,NA,NA
"69",2020-05-02,56039,1.4373180868,97,3.46368923506997,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1542125788,NA,NA,NA,0.040387044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.242718464,NA,NA,NA,NA,NA,NA
"70",2020-04-24,56041,15.189259711,7,3.42294693421685,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87009714,NA,NA,NA,NA,0.794267534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018018018,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482517958,NA,3.080904064,7.820445321,NA,NA,NA,NA,0.155256072,NA,0.182481752,NA,NA,1.008572844,NA,0.776699008,NA,NA,NA
"71",2020-05-08,56041,23.8517172692,9,3.56758961587226,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.228459284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994169242,NA,8.208097585,8.500194432,NA,2.12358715,NA,NA,0.206969384,NA,0.209580845,NA,NA,1.3831593852,NA,0.997499962,NA,NA,NA
"72",2020-05-07,56039,1.4455125992,98,3.5273606347104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0239712352,0.2647362984,NA,NA,NA,0.17530552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9814995456,NA,NA,NA,NA,NA,NA
"73",2020-04-28,56013,2.49270544274,109,3.43278119126035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02415025854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1573875891,NA,0.159795536,0.4229166431,0.123977616,1.181942592,NA,0.422535208
"74",2020-04-22,56039,0.5532449551,93,3.05529915396439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1183359096,NA,NA,NA,0.0508859608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3840230847,NA,NA,NA,NA,NA,NA
"75",2020-04-23,56039,0.2384410024,93,2.61606200357283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16669212,NA,NA,NA,0.0717488824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2020-04-24,56039,0.8318059228,95,3.32681940147356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1714968668,NA,NA,NA,0.044924408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.615384648,NA,NA,NA,NA,NA,NA
"77",2020-04-25,56039,0.9095287368,95,3.5599388071731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1568983948,NA,NA,NA,0.0412017184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7114286236,NA,NA,NA,NA,NA,NA
"78",2020-04-26,56039,1.3316844696,95,1.7639088383366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1481236708,NA,NA,NA,0.0271580968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.156402702,NA,NA,NA,NA,NA,NA
"79",2020-04-27,56039,0.2880714824,95,2.80861538860678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2069069464,NA,NA,NA,0.081164536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2020-04-28,56039,0.7746517973,96,3.47247205684485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1932021423,NA,NA,NA,0.0594190179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5220306371,NA,NA,NA,NA,NA,NA
"81",2020-04-30,56039,1.5071840612,96,3.20185494693691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1776073012,NA,NA,NA,0.094339624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.235237136,NA,NA,NA,NA,NA,NA
"82",2020-05-01,56039,1.5974560627,96,3.58070577918542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1681681736,NA,NA,NA,0.0591642491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37012364,NA,NA,NA,NA,NA,NA
"83",2020-05-03,56039,1.5926096262,98,3.09755466703352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1059210572,NA,NA,NA,0.047128128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.439560441,NA,NA,NA,NA,NA,NA
"84",2020-05-04,56039,0.301366014,98,3.52311093983453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20508222,NA,NA,NA,0.096283794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",2020-05-05,56039,1.3216447608,98,3.40855383473215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1926125348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.129032226,NA,NA,NA,NA,NA,NA
"86",2020-05-06,56039,1.6252089844,98,3.43451229526217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1795675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4456414844,NA,NA,NA,NA,NA,NA
"87",2020-05-08,56039,1.6333567116,98,3.64608734348555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17928288,NA,NA,NA,0.1245391216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32953471,NA,NA,NA,NA,NA,NA
"88",2020-05-09,56039,2.1693167204,98,3.59547686856376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20668425,NA,NA,NA,0.0805031504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88212932,NA,NA,NA,NA,NA,NA
"89",2020-05-10,56039,3.647478,98,3.44040846679994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199412574,NA,NA,NA,0.083482138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.364583288,NA,NA,NA,NA,NA,NA
"90",2020-05-11,56039,4.3362314424,98,3.58931181776841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31569717,NA,NA,NA,0.1712062224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.84932805,NA,NA,NA,NA,NA,NA
"91",2020-05-12,56039,2.0749068315,98,3.41662981375437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219646137,NA,NA,NA,0.1786197654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6766409291,NA,NA,NA,NA,NA,NA
"92",2020-05-13,56039,2.507456507,99,3.56935686181901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174443973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.333012534,NA,NA,NA,NA,NA,NA
"93",2020-05-14,56039,3.045732938,99,3.55660530015999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199623894,NA,NA,NA,0.14981274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.696296304,NA,NA,NA,NA,NA,NA
"94",2020-05-15,56039,3.002825212,99,3.63621504137199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235063656,NA,NA,NA,0.107015454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.660746102,NA,NA,NA,NA,NA,NA
"95",2020-05-16,56039,3.2042901782,100,3.6334281211729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2677580004,NA,NA,NA,0.1030454778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8334867,NA,NA,NA,NA,NA,NA
"96",2020-05-17,56039,3.794289421,100,3.537388787571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.280851054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.513438367,NA,NA,NA,NA,NA,NA
"97",2020-05-18,56039,4.974968032,100,3.608395763915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334666464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.640301568,NA,NA,NA,NA,NA,NA
